OrderId,AreaCode,State,Market,MarketSize,Profit,Margin,Sales,Total Expenses,ProductId,Date,ProductCategory,ProductName,ProductType
4353,469,Texas,South,Major Market,99,136,230,37,6,2010-01-06,Espresso,Decaf Espresso,Decaf
4354,475,Connecticut,East,Small Market,79,140,232,61,2,2010-01-06,Coffee,Columbian,Regular
4355,475,Connecticut,East,Small Market,19,62,108,43,6,2010-01-06,Espresso,Decaf Espresso,Decaf
4356,475,Connecticut,East,Small Market,36,77,142,41,10,2010-01-06,Herbal Tea,Mint,Decaf
4357,503,Oregon,West,Small Market,105,164,282,59,13,2010-01-06,Tea,Green Tea,Regular
4358,503,Oregon,West,Small Market,24,68,118,44,5,2010-01-06,Espresso,Caffe Mocha,Regular
4359,503,Oregon,West,Small Market,30,56,99,26,9,2010-01-06,Herbal Tea,Lemon,Decaf
4360,503,Oregon,West,Small Market,9,26,44,17,11,2010-01-06,Tea,Darjeeling,Regular
4361,503,Oregon,West,Small Market,100,167,278,67,12,2010-01-06,Tea,Earl Grey,Regular
4362,503,Oregon,West,Small Market,11,64,115,53,4,2010-01-06,Espresso,Caffe Latte,Regular
4363,505,New Mexico,South,Small Market,43,94,156,51,2,2010-01-06,Coffee,Columbian,Regular
4364,505,New Mexico,South,Small Market,-34,25,141,59,3,2010-01-06,Coffee,Decaf Irish Cream,Decaf
4365,505,New Mexico,South,Small Market,-3,73,125,76,5,2010-01-06,Espresso,Caffe Mocha,Regular
4366,505,New Mexico,South,Small Market,14,55,96,41,6,2010-01-06,Espresso,Decaf Espresso,Decaf
4367,505,New Mexico,South,Small Market,18,35,58,17,8,2010-01-06,Herbal Tea,Chamomile,Decaf
4368,505,New Mexico,South,Small Market,8,38,70,30,9,2010-01-06,Herbal Tea,Lemon,Decaf
4369,505,New Mexico,South,Small Market,-3,43,78,46,4,2010-01-06,Espresso,Caffe Latte,Regular
4370,509,Washington,West,Small Market,40,64,107,24,9,2010-01-06,Herbal Tea,Lemon,Decaf
4371,513,Ohio,Central,Major Market,24,68,118,44,1,2010-01-06,Coffee,Amaretto,Regular
4372,513,Ohio,Central,Major Market,18,36,60,18,9,2010-01-06,Herbal Tea,Lemon,Decaf
4373,513,Ohio,Central,Major Market,99,167,278,68,11,2010-01-06,Tea,Darjeeling,Regular
4374,515,Iowa,Central,Small Market,15,32,53,17,5,2010-01-06,Espresso,Caffe Mocha,Regular
4375,516,New York,East,Major Market,133,178,301,45,11,2010-01-06,Tea,Darjeeling,Regular
4376,541,Oregon,West,Small Market,-6,63,107,69,1,2010-01-06,Coffee,Amaretto,Regular
4377,541,Oregon,West,Small Market,20,55,93,35,3,2010-01-06,Coffee,Decaf Irish Cream,Decaf
4378,541,Oregon,West,Small Market,83,149,298,66,6,2010-01-06,Espresso,Decaf Espresso,Decaf
4379,562,California,West,Major Market,240,362,634,122,6,2010-01-06,Espresso,Decaf Espresso,Decaf
4380,563,Iowa,Central,Small Market,8,38,70,30,2,2010-01-06,Coffee,Columbian,Regular
4381,563,Iowa,Central,Small Market,197,332,603,135,12,2010-01-06,Tea,Earl Grey,Regular
4382,573,Missouri,Central,Small Market,31,93,169,62,2,2010-01-06,Coffee,Columbian,Regular
4383,573,Missouri,Central,Small Market,0,46,82,46,13,2010-01-06,Tea,Green Tea,Regular
4384,573,Missouri,Central,Small Market,31,53,89,22,6,2010-01-06,Espresso,Decaf Espresso,Decaf
4385,573,Missouri,Central,Small Market,-3,43,78,46,12,2010-01-06,Tea,Earl Grey,Regular
4386,580,Oklahoma,South,Small Market,25,154,264,129,9,2010-01-06,Herbal Tea,Lemon,Decaf
4387,603,New Hampshire,East,Small Market,41,82,138,41,1,2010-01-06,Coffee,Amaretto,Regular
4388,603,New Hampshire,East,Small Market,42,94,156,52,2,2010-01-06,Coffee,Columbian,Regular
4389,603,New Hampshire,East,Small Market,32,43,43,11,13,2010-01-06,Tea,Green Tea,Regular
4390,603,New Hampshire,East,Small Market,-4,73,125,77,5,2010-01-06,Espresso,Caffe Mocha,Regular
4391,603,New Hampshire,East,Small Market,0,46,82,46,9,2010-01-06,Herbal Tea,Lemon,Decaf
4392,603,New Hampshire,East,Small Market,17,35,58,18,11,2010-01-06,Tea,Darjeeling,Regular
4393,603,New Hampshire,East,Small Market,-3,43,78,46,7,2010-01-06,Espresso,Regular Espresso,Regular
4394,607,New York,East,Major Market,263,398,669,135,9,2010-01-06,Herbal Tea,Lemon,Decaf
4395,608,Wisconsin,Central,Small Market,24,154,264,130,2,2010-01-06,Coffee,Columbian,Regular
4396,614,Ohio,Central,Major Market,19,55,93,36,2,2010-01-06,Coffee,Columbian,Regular
4397,614,Ohio,Central,Major Market,9,26,44,17,8,2010-01-06,Herbal Tea,Chamomile,Decaf
4398,617,Massachusetts,East,Major Market,547,595,649,48,2,2010-01-06,Coffee,Columbian,Regular
4399,630,Illinois,Central,Major Market,135,204,345,69,3,2010-01-06,Coffee,Decaf Irish Cream,Decaf
4400,630,Illinois,Central,Major Market,121,163,276,42,8,2010-01-06,Herbal Tea,Chamomile,Decaf
4401,630,Illinois,Central,Major Market,67,107,190,40,9,2010-01-06,Herbal Tea,Lemon,Decaf
4402,631,New York,East,Major Market,318,415,675,97,7,2010-01-06,Espresso,Regular Espresso,Regular
4403,636,Missouri,Central,Small Market,-33,25,141,58,9,2010-01-06,Herbal Tea,Lemon,Decaf
4404,636,Missouri,Central,Small Market,14,55,96,41,11,2010-01-06,Tea,Darjeeling,Regular
4405,641,Iowa,Central,Small Market,18,35,58,17,1,2010-01-06,Coffee,Amaretto,Regular
4406,641,Iowa,Central,Small Market,241,362,634,121,8,2010-01-06,Herbal Tea,Chamomile,Decaf
4407,641,Iowa,Central,Small Market,164,261,521,97,11,2010-01-06,Tea,Darjeeling,Regular
4408,646,New York,East,Major Market,357,534,890,177,2,2010-01-06,Coffee,Columbian,Regular
4409,660,Missouri,Central,Small Market,33,55,92,22,5,2010-01-06,Espresso,Caffe Mocha,Regular
4410,660,Missouri,Central,Small Market,-4,73,125,77,8,2010-01-06,Herbal Tea,Chamomile,Decaf
4411,661,California,West,Major Market,133,178,301,45,8,2010-01-06,Herbal Tea,Chamomile,Decaf
4412,661,California,West,Major Market,192,288,532,96,9,2010-01-06,Herbal Tea,Lemon,Decaf
4413,702,Nevada,West,Small Market,0,46,82,46,2,2010-01-06,Coffee,Columbian,Regular
4414,702,Nevada,West,Small Market,-369,-271,37,135,13,2010-01-06,Tea,Green Tea,Regular
4415,702,Nevada,West,Small Market,15,32,53,17,6,2010-01-06,Espresso,Decaf Espresso,Decaf
4416,702,Nevada,West,Small Market,166,278,478,112,9,2010-01-06,Herbal Tea,Lemon,Decaf
4417,702,Nevada,West,Small Market,165,261,521,96,12,2010-01-06,Tea,Earl Grey,Regular
4418,707,California,West,Major Market,-113,-45,96,68,1,2010-01-06,Coffee,Amaretto,Regular
4419,707,California,West,Major Market,165,261,521,96,4,2010-01-06,Espresso,Caffe Latte,Regular
4420,712,Iowa,Central,Small Market,11,30,52,19,3,2010-01-06,Coffee,Decaf Irish Cream,Decaf
4421,714,California,West,Major Market,32,81,135,49,13,2010-01-06,Tea,Green Tea,Regular
4422,714,California,West,Major Market,36,201,345,165,5,2010-01-06,Espresso,Caffe Mocha,Regular
4423,715,Wisconsin,Central,Small Market,19,74,133,55,1,2010-01-06,Coffee,Amaretto,Regular
4424,715,Wisconsin,Central,Small Market,40,78,125,38,8,2010-01-06,Herbal Tea,Chamomile,Decaf
4425,715,Wisconsin,Central,Small Market,-2,75,128,77,12,2010-01-06,Tea,Earl Grey,Regular
4426,716,New York,East,Major Market,-143,-46,198,97,10,2010-01-06,Herbal Tea,Mint,Decaf
4427,718,New York,East,Major Market,99,136,230,37,13,2010-01-06,Tea,Green Tea,Regular
4428,719,Colorado,Central,Major Market,121,163,276,42,1,2010-01-06,Coffee,Amaretto,Regular
4429,719,Colorado,Central,Major Market,132,178,301,46,3,2010-01-06,Coffee,Decaf Irish Cream,Decaf
4430,719,Colorado,Central,Major Market,99,136,230,37,5,2010-01-06,Espresso,Caffe Mocha,Regular
4431,719,Colorado,Central,Major Market,24,68,118,44,10,2010-01-06,Herbal Tea,Mint,Decaf
4432,719,Colorado,Central,Major Market,11,64,115,53,11,2010-01-06,Tea,Darjeeling,Regular
4433,720,Colorado,Central,Major Market,29,56,99,27,13,2010-01-06,Tea,Green Tea,Regular
4434,720,Colorado,Central,Major Market,83,149,298,66,8,2010-01-06,Herbal Tea,Chamomile,Decaf
4435,720,Colorado,Central,Major Market,-7,63,107,70,9,2010-01-06,Herbal Tea,Lemon,Decaf
4436,754,Florida,East,Major Market,19,74,133,55,9,2010-01-06,Herbal Tea,Lemon,Decaf
4437,775,Nevada,West,Small Market,8,38,70,30,3,2010-01-06,Coffee,Decaf Irish Cream,Decaf
4438,775,Nevada,West,Small Market,18,35,58,17,5,2010-01-06,Espresso,Caffe Mocha,Regular
4439,775,Nevada,West,Small Market,37,201,345,164,8,2010-01-06,Herbal Tea,Chamomile,Decaf
4440,775,Nevada,West,Small Market,136,204,345,68,10,2010-01-06,Herbal Tea,Mint,Decaf
4441,775,Nevada,West,Small Market,241,362,634,121,11,2010-01-06,Tea,Darjeeling,Regular
4442,775,Nevada,West,Small Market,31,43,43,12,4,2010-01-06,Espresso,Caffe Latte,Regular
4443,781,Massachusetts,East,Major Market,12,64,115,52,9,2010-01-06,Herbal Tea,Lemon,Decaf
4444,781,Massachusetts,East,Major Market,19,36,60,17,11,2010-01-06,Tea,Darjeeling,Regular
4445,786,Florida,East,Major Market,25,154,264,129,5,2010-01-06,Espresso,Caffe Mocha,Regular
4446,801,Utah,West,Small Market,19,62,108,43,2,2010-01-06,Coffee,Columbian,Regular
4447,801,Utah,West,Small Market,-3,73,125,76,11,2010-01-06,Tea,Darjeeling,Regular
4448,801,Utah,West,Small Market,14,55,96,41,12,2010-01-06,Tea,Earl Grey,Regular
4449,805,California,West,Major Market,357,534,890,177,2,2010-01-06,Coffee,Columbian,Regular
4450,806,Texas,South,Major Market,68,107,190,39,3,2010-01-06,Coffee,Decaf Irish Cream,Decaf
4451,815,Illinois,Central,Major Market,167,278,478,111,2,2010-01-06,Coffee,Columbian,Regular
4452,832,Texas,South,Major Market,24,68,118,44,8,2010-01-06,Herbal Tea,Chamomile,Decaf
4453,845,New York,East,Major Market,121,163,276,42,12,2010-01-06,Tea,Earl Grey,Regular
4454,850,Florida,East,Major Market,105,164,282,59,3,2010-01-06,Coffee,Decaf Irish Cream,Decaf
4455,904,Florida,East,Major Market,99,167,278,68,2,2010-01-06,Coffee,Columbian,Regular
4456,914,New York,East,Major Market,-236,-72,72,164,5,2010-01-06,Espresso,Caffe Mocha,Regular
4457,918,Oklahoma,South,Small Market,29,56,99,27,2,2010-01-06,Coffee,Columbian,Regular
4458,918,Oklahoma,South,Small Market,10,26,44,16,5,2010-01-06,Espresso,Caffe Mocha,Regular
4459,918,Oklahoma,South,Small Market,99,167,278,68,6,2010-01-06,Espresso,Decaf Espresso,Decaf
4460,918,Oklahoma,South,Small Market,19,74,133,55,8,2010-01-06,Herbal Tea,Chamomile,Decaf
4461,918,Oklahoma,South,Small Market,105,164,282,59,4,2010-01-06,Espresso,Caffe Latte,Regular
4462,920,Wisconsin,Central,Small Market,63,121,212,58,3,2010-01-06,Coffee,Decaf Irish Cream,Decaf
4463,920,Wisconsin,Central,Small Market,58,85,144,27,9,2010-01-06,Herbal Tea,Lemon,Decaf
4464,920,Wisconsin,Central,Small Market,24,59,99,35,11,2010-01-06,Tea,Darjeeling,Regular
4465,936,Texas,South,Major Market,33,81,135,48,4,2010-01-06,Espresso,Caffe Latte,Regular
4466,937,Ohio,Central,Major Market,-6,63,107,69,3,2010-01-06,Coffee,Decaf Irish Cream,Decaf
4467,937,Ohio,Central,Major Market,105,164,282,59,12,2010-01-06,Tea,Earl Grey,Regular
4468,941,Florida,East,Major Market,35,62,110,27,8,2010-01-06,Herbal Tea,Chamomile,Decaf
4469,959,Connecticut,East,Small Market,33,55,92,22,11,2010-01-06,Tea,Darjeeling,Regular
4470,970,Colorado,Central,Major Market,68,107,190,39,2,2010-01-06,Coffee,Columbian,Regular
4471,970,Colorado,Central,Major Market,27,64,117,37,12,2010-01-06,Tea,Earl Grey,Regular
4472,971,Oregon,West,Small Market,4,65,112,61,2,2010-01-06,Coffee,Columbian,Regular
4473,971,Oregon,West,Small Market,22,41,69,19,8,2010-01-06,Herbal Tea,Chamomile,Decaf
4474,203,Connecticut,East,Small Market,75,135,225,60,2,2010-01-07,Coffee,Columbian,Regular
4475,203,Connecticut,East,Small Market,16,57,100,41,6,2010-01-07,Espresso,Decaf Espresso,Decaf
4476,203,Connecticut,East,Small Market,32,52,87,20,11,2010-01-07,Tea,Darjeeling,Regular
4477,206,Washington,West,Small Market,18,74,133,56,5,2010-01-07,Espresso,Caffe Mocha,Regular
4478,206,Washington,West,Small Market,36,65,115,29,4,2010-01-07,Espresso,Caffe Latte,Regular
4479,209,California,West,Major Market,-138,-67,87,71,1,2010-01-07,Coffee,Amaretto,Regular
4480,210,Texas,South,Major Market,112,152,256,40,5,2010-01-07,Espresso,Caffe Mocha,Regular
4481,212,New York,East,Major Market,138,185,312,47,11,2010-01-07,Tea,Darjeeling,Regular
4482,216,Ohio,Central,Major Market,81,146,291,65,5,2010-01-07,Espresso,Caffe Mocha,Regular
4483,217,Illinois,Central,Major Market,150,222,376,72,3,2010-01-07,Coffee,Decaf Irish Cream,Decaf
4484,224,Illinois,Central,Major Market,259,387,678,128,5,2010-01-07,Espresso,Caffe Mocha,Regular
4485,225,Louisiana,South,Small Market,30,65,104,35,5,2010-01-07,Espresso,Caffe Mocha,Regular
4486,225,Louisiana,South,Small Market,21,54,90,33,6,2010-01-07,Espresso,Decaf Espresso,Decaf
4487,253,Washington,West,Small Market,-5,66,113,71,13,2010-01-07,Tea,Green Tea,Regular
4488,253,Washington,West,Small Market,56,103,189,47,6,2010-01-07,Espresso,Decaf Espresso,Decaf
4489,262,Wisconsin,Central,Small Market,32,173,297,141,2,2010-01-07,Coffee,Columbian,Regular
4490,262,Wisconsin,Central,Small Market,58,85,144,27,9,2010-01-07,Herbal Tea,Lemon,Decaf
4491,281,Texas,South,Major Market,19,51,85,32,9,2010-01-07,Herbal Tea,Lemon,Decaf
4492,281,Texas,South,Major Market,30,79,131,49,4,2010-01-07,Espresso,Caffe Latte,Regular
4493,303,Colorado,Central,Major Market,27,53,94,26,13,2010-01-07,Tea,Green Tea,Regular
4494,303,Colorado,Central,Major Market,98,136,230,38,5,2010-01-07,Espresso,Caffe Mocha,Regular
4495,303,Colorado,Central,Major Market,31,79,131,48,6,2010-01-07,Espresso,Decaf Espresso,Decaf
4496,303,Colorado,Central,Major Market,81,146,291,65,8,2010-01-07,Herbal Tea,Chamomile,Decaf
4497,312,Illinois,Central,Major Market,208,329,567,121,2,2010-01-07,Coffee,Columbian,Regular
4498,312,Illinois,Central,Major Market,168,266,532,98,6,2010-01-07,Espresso,Decaf Espresso,Decaf
4499,312,Illinois,Central,Major Market,111,152,256,41,8,2010-01-07,Herbal Tea,Chamomile,Decaf
4500,312,Illinois,Central,Major Market,72,112,199,40,9,2010-01-07,Herbal Tea,Lemon,Decaf
4501,314,Missouri,Central,Small Market,32,72,132,40,3,2010-01-07,Coffee,Decaf Irish Cream,Decaf
4502,314,Missouri,Central,Small Market,35,57,96,22,6,2010-01-07,Espresso,Decaf Espresso,Decaf
4503,315,New York,East,Major Market,98,136,230,38,13,2010-01-07,Tea,Green Tea,Regular
4504,318,Louisiana,South,Small Market,36,59,99,23,2,2010-01-07,Coffee,Columbian,Regular
4505,318,Louisiana,South,Small Market,58,85,144,27,3,2010-01-07,Coffee,Decaf Irish Cream,Decaf
4506,318,Louisiana,South,Small Market,32,60,106,28,8,2010-01-07,Herbal Tea,Chamomile,Decaf
4507,318,Louisiana,South,Small Market,31,93,169,62,9,2010-01-07,Herbal Tea,Lemon,Decaf
4508,319,Iowa,Central,Small Market,17,36,61,19,1,2010-01-07,Coffee,Amaretto,Regular
4509,319,Iowa,Central,Small Market,258,387,678,129,8,2010-01-07,Herbal Tea,Chamomile,Decaf
4510,319,Iowa,Central,Small Market,150,222,376,72,9,2010-01-07,Herbal Tea,Lemon,Decaf
4511,319,Iowa,Central,Small Market,197,332,602,135,12,2010-01-07,Tea,Earl Grey,Regular
4512,325,Texas,South,Major Market,71,112,199,41,3,2010-01-07,Coffee,Decaf Irish Cream,Decaf
4513,330,Ohio,Central,Major Market,-9,56,95,65,3,2010-01-07,Coffee,Decaf Irish Cream,Decaf
4514,339,Massachusetts,East,Major Market,9,26,44,17,13,2010-01-07,Tea,Green Tea,Regular
4515,347,New York,East,Major Market,-266,-85,77,181,5,2010-01-07,Espresso,Caffe Mocha,Regular
4516,360,Washington,West,Small Market,31,173,297,142,3,2010-01-07,Coffee,Decaf Irish Cream,Decaf
4517,386,Florida,East,Major Market,32,173,297,141,5,2010-01-07,Espresso,Caffe Mocha,Regular
4518,386,Florida,East,Major Market,41,65,110,24,11,2010-01-07,Tea,Darjeeling,Regular
4519,405,Oklahoma,South,Small Market,16,34,57,18,3,2010-01-07,Coffee,Decaf Irish Cream,Decaf
4520,405,Oklahoma,South,Small Market,19,74,133,55,8,2010-01-07,Herbal Tea,Chamomile,Decaf
4521,405,Oklahoma,South,Small Market,32,173,297,141,9,2010-01-07,Herbal Tea,Lemon,Decaf
4522,413,Massachusetts,East,Major Market,16,34,57,18,11,2010-01-07,Tea,Darjeeling,Regular
4523,415,California,West,Major Market,30,79,131,49,13,2010-01-07,Tea,Green Tea,Regular
4524,417,Missouri,Central,Small Market,-12,49,169,61,9,2010-01-07,Herbal Tea,Lemon,Decaf
4525,425,Washington,West,Small Market,75,125,211,50,2,2010-01-07,Coffee,Columbian,Regular
4526,425,Washington,West,Small Market,75,135,225,60,8,2010-01-07,Herbal Tea,Chamomile,Decaf
4527,430,Texas,South,Major Market,206,307,567,101,2,2010-01-07,Coffee,Columbian,Regular
4528,435,Utah,West,Small Market,32,72,132,40,1,2010-01-07,Coffee,Amaretto,Regular
4529,435,Utah,West,Small Market,31,93,169,62,3,2010-01-07,Coffee,Decaf Irish Cream,Decaf
4530,435,Utah,West,Small Market,1,49,89,48,13,2010-01-07,Tea,Green Tea,Regular
4531,435,Utah,West,Small Market,48,90,151,42,8,2010-01-07,Herbal Tea,Chamomile,Decaf
4532,435,Utah,West,Small Market,44,96,160,52,9,2010-01-07,Herbal Tea,Lemon,Decaf
4533,435,Utah,West,Small Market,0,82,141,82,11,2010-01-07,Tea,Darjeeling,Regular
4534,435,Utah,West,Small Market,17,59,103,42,12,2010-01-07,Tea,Earl Grey,Regular
4535,503,Oregon,West,Small Market,18,51,85,33,3,2010-01-07,Coffee,Decaf Irish Cream,Decaf
4536,503,Oregon,West,Small Market,129,195,336,66,13,2010-01-07,Tea,Green Tea,Regular
4537,503,Oregon,West,Small Market,20,63,110,43,5,2010-01-07,Espresso,Caffe Mocha,Regular
4538,503,Oregon,West,Small Market,24,44,74,20,8,2010-01-07,Herbal Tea,Chamomile,Decaf
4539,503,Oregon,West,Small Market,27,53,94,26,9,2010-01-07,Herbal Tea,Lemon,Decaf
4540,503,Oregon,West,Small Market,104,172,286,68,12,2010-01-07,Tea,Earl Grey,Regular
4541,505,New Mexico,South,Small Market,44,96,160,52,2,2010-01-07,Coffee,Columbian,Regular
4542,505,New Mexico,South,Small Market,-11,49,169,60,3,2010-01-07,Coffee,Decaf Irish Cream,Decaf
4543,505,New Mexico,South,Small Market,-1,82,141,83,5,2010-01-07,Espresso,Caffe Mocha,Regular
4544,505,New Mexico,South,Small Market,18,59,103,41,6,2010-01-07,Espresso,Decaf Espresso,Decaf
4545,505,New Mexico,South,Small Market,17,36,61,19,8,2010-01-07,Herbal Tea,Chamomile,Decaf
4546,505,New Mexico,South,Small Market,10,41,75,31,9,2010-01-07,Herbal Tea,Lemon,Decaf
4547,505,New Mexico,South,Small Market,1,49,89,48,4,2010-01-07,Espresso,Caffe Latte,Regular
4548,508,Massachusetts,East,Major Market,564,613,665,49,2,2010-01-07,Coffee,Columbian,Regular
4549,509,Washington,West,Small Market,37,59,99,22,9,2010-01-07,Herbal Tea,Lemon,Decaf
4550,509,Washington,West,Small Market,29,65,104,36,11,2010-01-07,Tea,Darjeeling,Regular
4551,509,Washington,West,Small Market,20,54,90,34,12,2010-01-07,Tea,Earl Grey,Regular
4552,513,Ohio,Central,Major Market,18,51,85,33,2,2010-01-07,Coffee,Columbian,Regular
4553,513,Ohio,Central,Major Market,11,64,115,53,6,2010-01-07,Espresso,Decaf Espresso,Decaf
4554,513,Ohio,Central,Major Market,128,195,336,67,12,2010-01-07,Tea,Earl Grey,Regular
4555,515,Iowa,Central,Small Market,167,266,532,99,11,2010-01-07,Tea,Darjeeling,Regular
4556,516,New York,East,Major Market,388,523,793,135,9,2010-01-07,Herbal Tea,Lemon,Decaf
4557,518,New York,East,Major Market,111,152,256,41,12,2010-01-07,Tea,Earl Grey,Regular
4558,541,Oregon,West,Small Market,81,146,291,65,6,2010-01-07,Espresso,Decaf Espresso,Decaf
4559,541,Oregon,West,Small Market,9,26,44,17,11,2010-01-07,Tea,Darjeeling,Regular
4560,562,California,West,Major Market,45,225,387,180,5,2010-01-07,Espresso,Caffe Mocha,Regular
4561,562,California,West,Major Market,112,152,256,40,11,2010-01-07,Tea,Darjeeling,Regular
4562,573,Missouri,Central,Small Market,32,52,87,20,5,2010-01-07,Espresso,Caffe Mocha,Regular
4563,580,Oklahoma,South,Small Market,28,53,94,25,2,2010-01-07,Coffee,Columbian,Regular
4564,580,Oklahoma,South,Small Market,103,172,286,69,6,2010-01-07,Espresso,Decaf Espresso,Decaf
4565,580,Oklahoma,South,Small Market,128,195,336,67,4,2010-01-07,Espresso,Caffe Latte,Regular
4566,585,New York,East,Major Market,182,280,546,98,7,2010-01-07,Espresso,Regular Espresso,Regular
4567,603,New Hampshire,East,Small Market,49,90,151,41,1,2010-01-07,Coffee,Amaretto,Regular
4568,603,New Hampshire,East,Small Market,43,96,160,53,2,2010-01-07,Coffee,Columbian,Regular
4569,603,New Hampshire,East,Small Market,31,43,43,12,13,2010-01-07,Tea,Green Tea,Regular
4570,603,New Hampshire,East,Small Market,-1,82,141,83,5,2010-01-07,Espresso,Caffe Mocha,Regular
4571,603,New Hampshire,East,Small Market,0,46,82,46,9,2010-01-07,Herbal Tea,Lemon,Decaf
4572,603,New Hampshire,East,Small Market,17,36,61,19,11,2010-01-07,Tea,Darjeeling,Regular
4573,603,New Hampshire,East,Small Market,0,49,89,49,7,2010-01-07,Espresso,Regular Espresso,Regular
4574,608,Wisconsin,Central,Small Market,56,103,189,47,5,2010-01-07,Espresso,Caffe Mocha,Regular
4575,608,Wisconsin,Central,Small Market,-6,66,113,72,12,2010-01-07,Tea,Earl Grey,Regular
4576,614,Ohio,Central,Major Market,20,63,110,43,1,2010-01-07,Coffee,Amaretto,Regular
4577,614,Ohio,Central,Major Market,16,34,57,18,9,2010-01-07,Herbal Tea,Lemon,Decaf
4578,617,Massachusetts,East,Major Market,81,146,291,65,7,2010-01-07,Espresso,Regular Espresso,Regular
4579,636,Missouri,Central,Small Market,31,93,169,62,2,2010-01-07,Coffee,Columbian,Regular
4580,636,Missouri,Central,Small Market,17,59,103,42,11,2010-01-07,Tea,Darjeeling,Regular
4581,641,Iowa,Central,Small Market,13,29,49,16,5,2010-01-07,Espresso,Caffe Mocha,Regular
4582,641,Iowa,Central,Small Market,31,43,43,12,6,2010-01-07,Espresso,Decaf Espresso,Decaf
4583,650,California,West,Major Market,259,387,678,128,6,2010-01-07,Espresso,Decaf Espresso,Decaf
